ID,DATE1,TIME1,BATCHNO,RECEIPENAME,ACKPOSITIONCH1,ACKPOSITIONCH2,ACKPOSITIONCH3,ACKPOSITIONCH4,ACKPOSITIONCH5,ACKPOSITIONCH6,ACKPOSITIONCH7,ACKPOSITIONCH8,HYDPRESSURE1,HYDPRESSURE2,HYDPRESSURE3,HYDPRESSURE4,HYDPRESSURE5,HYDPRESSURE6,HYDPRESSURE7,HYDPRESSURE8,VOLTAGE,ICURRENT,POWER,POWERSPARE1,CWTZ01,CWTZ02,CWTZ03,CWTZ04,CWTZ05,CWTZ06,CWTZ07,CWTZ08,ANVILTEMPZ01,ANVILTEMPZ02,ANVILTEMPZ03,ANVILTEMPZ04,ANVILTEMPZ05,ANVILTEMPZ06,ANVILTEMPZ07,ANVILTEMPZ08,POSWZ01,POSWZ02,POSWZ03,POSWZ04,POSWZ05,POSWZ06,POSWZ07,POSWZ08,PRESWZ01,PRESWZ02,PRESWZ03,PRESWZ04,PRESWZ05,PRESWZ06,PRESWZ07,PRESWZ08,COOLWZ01,COOLWZ02,COOLWZ03,COOLWZ04,COOLWZ05,COOLWZ06,COOLWZ07,COOLWZ08,ANILTEMPWZ01,ANILTEMPWZ02,ANILTEMPWZ03,ANILTEMPWZ04,ANILTEMPWZ05,ANILTEMPWZ06,ANILTEMPWZ07,ANILTEMPWZ08,ACKKW,ACKKWH,RECORDREF,OPERATORNAME,STIMEMINTOTAL,STIMEHH,STIMEMM,STIMESS,ACKSTEPNO,SERVOPRESSURESSET,SERVOFLOWSET,FRONTPOSITIONSET,REARPOSITIONSET,LEFTPOSITIONSET,RIGHTPOSITIONSET,TOPPOSITIONSET,BOTTOMPOSITIONSET,DOWELSET,ACKTOTTIMEDAYS,ACKTOTALTIMEHH,ACKTOTALTIMEMM,ACKTOTALTIMESS,TOTCOUNTERTIMESS,AVGCURRENT,AVGVOLTAGE,TOTKW,TOTKVA,TOTKWH,BATCHKWH,DOWELACK1,DOWELSET1
2872772,2025-02-11,17:00:45.8300000,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.78,-0.10,-0.11,-0.83,-1.08,0.05,96.51,110.54,0.29,0.00,0.00,0.14,-0.41,0.00,0.00,222.79,0.07,5.93,26.04,278.91,29.80,29.20,29.20,29.00,29.60,29.70,819.10,999.40,544.70,29.30,29.30,121.70,225.10,292.00,1742.50,3276.70,Low,Okay,Low,Low,Low,Okay,Okay,Okay,Okay,Okay,Okay,Okay,Okay,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.18,705.05,20250211-17,barani,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,1,404,0,0,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 2S"
2872773,2025-02-11,17:00:46.6766667,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.78,-0.10,-0.11,-0.83,-1.01,0.05,96.51,110.54,0.33,0.00,0.00,0.05,1.10,0.00,0.25,222.79,0.07,5.93,24.09,278.91,29.80,29.20,29.20,29.00,29.60,29.70,785.80,1058.00,545.90,29.30,29.30,115.70,221.30,307.30,1709.30,3276.70,Low,Okay,Okay,Low,Low,High,Okay,Okay,Low,Low,Low,Low,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.20,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,1.00,1.00,1.00,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0,0,0,0,1,2,1,403,0,1,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872774,2025-02-11,17:00:47.6266667,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.78,-0.10,-0.11,-0.82,-1.02,0.05,96.51,110.54,0.27,0.00,0.00,0.10,1.00,0.00,0.23,222.79,0.07,5.93,26.69,278.91,29.90,29.20,29.20,29.10,29.70,29.90,730.60,1138.40,545.40,29.30,29.30,113.20,212.70,312.90,1700.80,3276.70,Low,Okay,Okay,Low,Low,High,Okay,Okay,Low,Low,Low,Low,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.21,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,1.00,1.00,1.00,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0,0,0,0,2,3,1,403,0,0,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872775,2025-02-11,17:00:48.6066667,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.78,-0.10,-0.11,-0.83,-0.75,0.05,96.51,110.54,0.29,0.00,0.00,0.07,0.98,0.00,0.22,222.79,0.07,5.90,24.74,278.91,29.80,29.20,29.20,29.10,29.70,29.90,719.30,1200.90,541.20,29.30,29.30,118.60,219.60,296.70,1739.00,3276.70,Low,Okay,Okay,Low,Low,High,Okay,Okay,Low,Low,Low,Low,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.21,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,1.00,1.00,1.00,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0,0,0,0,3,4,1,404,0,0,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872776,2025-02-11,17:00:49.6133333,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.78,-0.10,-0.11,-0.83,-0.40,0.04,96.51,110.54,0.30,0.00,0.00,0.11,1.09,0.00,0.25,222.79,0.07,5.93,26.04,278.91,29.80,29.20,29.20,29.00,29.70,29.90,768.50,1205.20,539.70,29.30,29.30,118.40,230.60,293.30,1750.10,3276.70,Low,Okay,Okay,Low,Low,High,Okay,Okay,Low,Low,Low,Low,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.21,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,1.00,1.00,1.00,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0,0,0,0,4,5,1,404,0,0,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872777,2025-02-11,17:00:50.5966667,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.78,-0.10,-0.11,-0.83,-0.18,0.02,96.51,110.54,0.27,0.00,0.00,0.18,1.23,0.00,0.28,222.79,0.07,5.93,24.09,278.91,29.80,29.20,29.20,29.10,29.80,29.80,850.90,1153.40,541.90,29.40,29.30,112.20,225.40,309.50,1723.90,3276.70,Low,Okay,Okay,Low,Okay,High,Okay,Okay,Low,Low,Low,Low,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.21,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,1.00,1.00,1.00,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0,0,0,0,5,6,1,404,0,0,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872778,2025-02-11,17:00:51.6033333,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.78,-0.10,-0.11,-0.83,-0.13,0.02,96.51,110.54,0.27,0.00,0.00,0.24,0.98,0.00,0.25,222.79,0.06,5.97,26.04,278.91,29.80,29.20,29.20,29.00,29.80,29.90,906.30,1079.30,545.00,29.40,29.30,114.10,218.10,307.70,1716.70,3276.70,Low,Okay,Okay,Low,Okay,High,Okay,Okay,Low,Low,Low,Low,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.21,705.05,20250211-17,barani,1.00,0.00,0.00,1.00,1.00,1.00,1.00,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0,0,0,0,6,7,1,403,0,0,705,0," 0D: 0H: 0M: 1S"," 0D: 0H: 0M: 5S"
2872779,2025-02-11,17:00:52.6300000,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.78,-0.10,-0.11,-0.83,-0.13,0.02,96.51,110.54,0.28,0.00,0.00,0.21,0.89,0.00,0.23,222.79,0.07,5.97,26.69,278.91,29.80,29.20,29.20,29.10,29.70,29.80,910.50,1019.80,542.80,29.40,29.30,120.60,220.40,299.20,1736.40,3276.70,Low,Okay,Okay,Low,Okay,High,Okay,Okay,Low,Low,Low,Low,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.19,705.05,20250211-17,barani,2.00,0.00,0.00,2.00,1.00,1.00,1.00,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0,0,0,0,7,8,1,403,0,0,705,0," 0D: 0H: 0M: 2S"," 0D: 0H: 0M: 5S"
2872780,2025-02-11,17:00:53.5933333,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.78,-0.10,-0.11,-0.83,-0.13,0.02,96.51,110.54,0.24,0.00,0.00,0.20,0.81,0.00,0.21,222.79,0.07,5.97,24.09,278.91,29.70,29.10,29.20,29.00,29.70,29.70,872.80,1020.80,543.00,29.40,29.30,116.60,230.50,291.60,1749.90,3276.70,Low,Okay,Okay,Low,Okay,High,Okay,Okay,Low,Low,Low,Low,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.18,705.05,20250211-17,barani,3.00,0.00,0.00,3.00,1.00,1.00,1.00,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0,0,0,0,8,9,1,403,0,0,705,0," 0D: 0H: 0M: 3S"," 0D: 0H: 0M: 5S"
2872781,2025-02-11,17:00:54.6000000,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.78,-0.11,-0.11,-0.83,-0.13,0.02,96.51,110.54,0.24,0.00,0.00,0.18,0.78,0.00,0.21,222.79,0.07,5.97,22.79,278.91,29.70,29.10,29.10,29.00,29.60,29.70,819.90,1082.40,544.20,29.40,29.30,110.70,228.20,307.40,1718.00,3276.70,Low,Okay,Okay,Low,Okay,High,Okay,Okay,Low,Low,Low,Low,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.18,705.05,20250211-17,barani,4.00,0.00,0.00,4.00,1.00,1.00,1.00,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0,0,0,0,9,10,1,402,0,0,705,0," 0D: 0H: 0M: 4S"," 0D: 0H: 0M: 5S"
2872782,2025-02-11,17:00:55.5833333,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.78,-0.11,-0.11,-0.83,-0.13,0.02,96.51,110.54,0.27,0.00,0.00,0.20,0.78,0.00,0.21,222.79,0.06,6.04,24.09,278.91,29.70,29.20,29.10,29.00,29.60,29.70,790.50,1158.60,543.80,29.40,29.30,111.90,219.60,315.30,1708.50,3276.70,Low,Okay,Okay,Low,Okay,High,Okay,Okay,Low,Low,Low,Low,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.18,705.05,20250211-17,barani,5.00,0.00,0.00,5.00,1.00,1.00,1.00,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0,0,0,0,10,11,1,403,0,0,705,0," 0D: 0H: 0M: 5S"," 0D: 0H: 0M: 5S"
2872783,2025-02-11,17:00:56.6000000,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.78,-0.10,-0.13,-0.33,-0.14,0.04,96.51,110.54,0.27,0.00,0.00,1.85,0.82,0.00,0.49,222.79,0.07,5.93,24.09,278.91,29.70,29.10,29.10,29.00,29.70,29.70,794.20,1228.90,541.20,29.40,29.30,118.40,223.70,301.30,1742.50,3276.70,Low,Okay,Okay,Low,Okay,High,Okay,Okay,Low,Low,Low,High,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.18,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,2.00,1.00,1.00,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,0,0,0,0,11,12,1,403,0,0,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872784,2025-02-11,17:00:57.6000000,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.66,-0.11,-0.32,0.01,-0.14,0.09,96.51,110.54,0.38,0.00,0.05,1.64,0.89,0.05,0.53,222.79,0.07,5.97,24.74,278.91,29.80,29.10,29.10,29.00,29.60,29.70,838.10,1239.80,539.90,29.40,29.50,118.30,232.50,302.50,1746.80,3276.70,Low,Okay,Low,Okay,Okay,High,Okay,Okay,Low,Low,Low,High,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.21,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,2.00,1.00,1.00,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,0,0,0,0,12,13,1,402,0,1,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872785,2025-02-11,17:00:58.6400000,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.41,-0.11,-0.32,0.01,-0.15,0.08,96.51,110.54,1.16,0.00,0.05,1.27,0.86,0.00,0.55,222.79,0.07,5.97,24.09,278.91,29.80,29.10,29.10,29.00,29.70,29.70,862.80,1218.90,540.30,29.40,29.60,111.00,225.40,320.50,1720.80,3276.70,Low,Okay,Low,High,Okay,High,Okay,Okay,Okay,Low,Low,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.23,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,2.00,1.00,1.00,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,0,0,0,0,13,14,1,402,0,1,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872786,2025-02-11,17:00:59.5966667,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.24,-0.13,-0.33,0.01,-0.15,0.09,96.51,110.54,1.22,0.00,0.05,1.16,0.80,0.03,0.54,222.79,0.07,5.93,24.09,278.91,29.70,29.10,29.20,29.00,29.70,29.80,918.00,1151.10,539.30,29.40,29.50,112.10,218.20,320.00,1733.50,3276.70,Low,Okay,Low,High,Okay,High,Okay,Okay,Okay,Low,Low,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.22,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,2.00,1.00,1.00,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,0,0,0,0,14,15,1,403,0,0,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872787,2025-02-11,17:01:00.7366667,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.09,-0.16,-0.33,0.02,-0.17,0.09,96.51,110.54,1.37,0.00,0.05,1.09,0.74,0.01,0.54,222.79,0.07,5.97,21.48,278.91,29.70,29.10,29.20,29.10,29.70,29.80,948.30,1076.80,536.80,29.40,29.50,116.80,225.80,303.60,1773.90,3276.70,Okay,Okay,Low,High,Okay,High,Okay,Okay,Okay,Low,Low,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.22,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,2.00,1.00,1.00,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,0,0,0,0,15,16,1,403,0,0,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872788,2025-02-11,17:01:01.6000000,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.09,-0.16,-0.34,0.02,-0.18,0.09,96.51,110.54,1.00,0.00,0.01,1.04,0.73,0.01,0.47,222.79,0.07,5.93,20.83,278.91,29.70,29.10,29.20,29.10,29.70,29.80,932.30,1041.50,536.90,29.40,29.50,116.30,231.90,305.30,1779.70,3276.70,Okay,Okay,Low,High,Okay,High,Okay,Okay,Okay,Low,Low,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.20,705.05,20250211-17,barani,1.00,0.00,0.00,1.00,2.00,1.00,1.00,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,0,0,0,0,16,17,1,404,0,0,705,0," 0D: 0H: 0M: 1S"," 0D: 0H: 0M: 5S"
2872789,2025-02-11,17:01:02.5933333,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.08,-0.16,-0.34,0.02,-0.18,0.09,96.51,110.54,0.88,0.00,0.06,1.02,0.72,0.00,0.45,222.79,0.06,5.90,21.48,278.91,29.70,29.20,29.20,29.10,29.70,29.80,868.40,1073.10,540.50,29.40,29.60,110.80,223.60,318.80,1750.30,3276.70,Okay,Okay,Low,High,Okay,High,Okay,Okay,Okay,Low,Low,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.20,705.05,20250211-17,barani,2.00,0.00,0.00,2.00,2.00,1.00,1.00,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,0,0,0,0,17,18,1,404,0,0,705,0," 0D: 0H: 0M: 2S"," 0D: 0H: 0M: 5S"
2872790,2025-02-11,17:01:03.5933333,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.08,-0.16,-0.34,0.02,-0.18,0.09,96.51,110.54,0.84,0.00,0.02,1.05,0.74,0.01,0.44,222.79,0.07,5.93,22.79,278.91,29.70,29.10,29.20,29.10,29.70,29.80,798.00,1149.30,540.80,29.40,29.50,113.50,219.50,318.20,1744.60,3276.70,Okay,Okay,Low,High,Okay,High,Okay,Okay,Okay,Low,Low,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.18,705.05,20250211-17,barani,3.00,0.00,0.00,3.00,2.00,1.00,1.00,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,0,0,0,0,18,19,1,403,0,0,705,0," 0D: 0H: 0M: 3S"," 0D: 0H: 0M: 5S"
2872791,2025-02-11,17:01:04.6000000,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.08,-0.17,-0.34,0.02,-0.18,0.10,96.51,110.54,0.83,0.00,0.03,1.01,0.70,0.00,0.43,222.79,0.06,5.97,24.74,278.91,29.70,29.10,29.20,29.10,29.70,29.80,756.90,1215.30,539.30,29.40,29.50,118.20,223.50,302.90,1779.10,3276.70,Okay,Okay,Low,High,Okay,High,Okay,Okay,Okay,Low,Low,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.18,705.05,20250211-17,barani,4.00,0.00,0.00,4.00,2.00,1.00,1.00,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,0,0,0,0,19,20,1,403,0,0,705,0," 0D: 0H: 0M: 4S"," 0D: 0H: 0M: 5S"
2872792,2025-02-11,17:01:05.5866667,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.08,-0.17,-0.34,0.02,-0.18,0.09,96.51,110.54,0.83,0.00,0.03,1.02,0.72,0.00,0.43,222.79,0.06,5.97,22.79,278.91,29.90,29.30,29.20,29.00,29.60,29.80,763.50,1220.30,540.20,29.40,29.50,117.00,231.00,301.60,1779.60,3276.70,Okay,Okay,Low,High,Okay,High,Okay,Okay,Okay,Low,Low,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.18,705.05,20250211-17,barani,5.00,0.00,0.00,5.00,2.00,1.00,1.00,-0.10,-0.10,-0.10,-0.10,-0.10,-0.10,0,0,0,0,20,21,1,402,0,0,705,0," 0D: 0H: 0M: 5S"," 0D: 0H: 0M: 5S"
2872793,2025-02-11,17:01:06.5900000,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.08,-0.17,-0.34,0.02,-0.18,0.09,96.51,110.54,0.79,0.33,0.47,0.98,0.70,0.00,0.54,222.79,0.06,5.93,24.74,278.91,29.90,29.30,29.30,29.10,29.60,29.70,816.00,1163.70,542.10,29.40,29.50,111.00,224.00,316.10,1744.30,3276.70,Okay,Low,Low,Okay,Low,High,Okay,Okay,Okay,Low,Low,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.20,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,3.00,1.00,1.00,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,0,0,0,0,21,22,1,402,0,0,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872794,2025-02-11,17:01:07.5966667,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.08,-0.16,-0.34,0.02,-0.17,0.09,96.51,110.54,0.81,0.51,0.68,1.04,0.73,0.03,0.63,222.79,0.06,5.97,24.74,278.91,29.90,29.20,29.30,29.20,29.60,29.70,872.30,1084.30,541.60,29.40,29.50,112.60,217.90,312.80,1748.10,3276.70,Okay,Low,Low,Okay,Low,High,Okay,Okay,Okay,Okay,Okay,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.25,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,3.00,1.00,1.00,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,0,0,0,0,22,23,1,402,0,1,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872795,2025-02-11,17:01:08.6333333,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.09,-0.16,-0.33,0.02,-0.18,0.08,96.51,110.54,0.84,0.72,0.88,1.09,0.81,0.00,0.72,222.79,0.07,5.97,22.79,278.91,29.90,29.20,29.30,29.10,29.60,29.70,890.10,1019.40,538.50,29.40,29.50,116.80,226.00,298.90,1774.70,3276.70,Okay,Low,Low,Okay,Low,High,Okay,Okay,Okay,Okay,Okay,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.25,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,3.00,1.00,1.00,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,0,0,0,0,23,24,1,402,0,1,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872796,2025-02-11,17:01:09.6000000,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.08,-0.16,-0.33,0.02,-0.18,0.09,96.51,110.54,0.87,1.05,1.14,1.11,0.87,0.02,0.84,222.79,0.07,5.93,20.83,278.91,29.90,29.20,29.30,29.10,29.60,29.70,862.30,1011.00,538.50,29.30,29.60,113.90,227.40,307.00,1754.00,3276.70,Okay,Low,Low,Okay,Low,High,Okay,Okay,Okay,Okay,Okay,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.25,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,3.00,1.00,1.00,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,0,0,0,0,24,25,1,403,0,1,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872797,2025-02-11,17:01:10.5966667,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.08,-0.13,-0.33,0.01,-0.17,0.08,96.51,110.54,0.90,1.46,1.49,1.20,0.91,0.05,1.00,222.79,0.07,5.93,26.69,278.91,29.90,29.20,29.30,29.10,29.60,29.70,811.30,1048.80,538.70,29.30,29.60,110.50,218.50,315.90,1736.60,3276.70,Okay,Okay,Low,Okay,Low,High,Okay,Okay,Okay,Okay,Okay,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.25,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,3.00,1.00,1.00,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,0,0,0,0,25,26,1,402,0,1,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872798,2025-02-11,17:01:11.6000000,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.08,-0.11,-0.33,0.01,-0.17,0.08,96.51,110.54,0.91,1.94,1.99,1.34,0.97,0.10,1.21,222.79,0.07,5.90,24.74,278.91,29.90,29.20,29.30,29.10,29.70,29.80,790.50,1118.40,537.50,29.30,29.60,115.90,221.40,302.00,1768.20,3276.70,Okay,Okay,Low,Okay,Low,High,Okay,Okay,Okay,High,High,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.25,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,3.00,1.00,1.00,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,0,0,0,0,26,29,1,403,0,1,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872799,2025-02-11,17:01:11.6966667,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.08,-0.10,-0.32,0.01,-0.17,0.08,96.51,110.54,0.91,1.94,1.99,1.34,0.97,0.10,1.21,222.79,0.07,5.90,24.74,278.91,29.90,29.20,29.30,29.10,29.70,29.80,790.50,1118.40,537.50,29.30,29.60,115.90,221.40,302.00,1768.20,3276.70,Okay,Okay,Low,Okay,Low,High,Okay,Okay,Okay,High,High,Okay,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.25,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,3.00,1.00,1.00,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,0,0,0,0,26,27,1,403,0,1,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
2872800,2025-02-11,17:01:12.5900000,CHN_A_PYRO_14MM_COMPRESS_STEST_11_02_25,BHIPL001,-0.07,-0.08,-0.29,0.01,-0.15,0.08,96.51,110.54,0.93,2.38,2.55,1.51,1.16,0.11,1.44,222.79,0.06,5.93,26.04,278.91,29.80,29.10,29.20,29.00,29.70,29.80,781.80,1179.20,536.60,29.30,29.60,116.60,229.70,299.00,1778.90,3276.70,Okay,Okay,Low,Okay,Low,High,Okay,Okay,Okay,High,High,High,Okay,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,High,Low,Low,Low,High,High,Low,Okay,0.25,705.05,20250211-17,barani,0.00,0.00,0.00,0.00,3.00,1.00,1.00,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,0,0,0,0,27,28,1,404,0,1,705,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M: 5S"
