0.00, 0, 0.00, 0.00
0.05, 1, 0.00, 2.45
0.10, 1, 0.00, 2.45
0.15, 1, 0.00, 2.45
0.21, 1, 0.00, 2.45
0.26, 1, 0.00, 2.45
0.31, 1, 0.00, 2.45
0.36, 1, 0.00, 2.45
0.41, 1, 0.00, 2.45
0.46, 1, 0.00, 2.45
0.51, 1, 0.00, 2.45
0.57, 0, 0.00, 0.00
0.62, 1, 0.00, 2.45
0.67, 1, 0.00, 2.45
0.72, 1, 0.00, 2.45
0.77, 1, 0.00, 2.45
0.82, 1, 0.00, 2.45
0.87, 1, 0.00, 2.45
0.93, 0, 0.00, 0.00
0.98, 1, 0.00, 2.45
1.03, 0, 0.00, 0.00
1.08, 1, 0.00, 2.45
1.13, 1, 0.00, 2.45
1.18, 1, 0.00, 2.45
1.23, 1, 0.00, 2.45
1.28, 1, 0.00, 2.45
1.34, 1, 0.00, 2.45
1.39, 1, 0.00, 2.45
1.44, 1, 0.00, 2.45
1.49, 1, 0.00, 2.45
1.54, 1, 0.00, 2.45
1.59, 1, 0.00, 2.45
1.64, 0, 0.00, 0.00
1.70, 1, 0.00, 2.45
1.75, 0, 0.00, 0.00
1.80, 1, 0.00, 2.45
1.85, 1, 0.00, 2.45
1.90, 1, 0.00, 2.45
1.95, 2, 0.01, 4.89
2.00, 1, 0.00, 2.45
2.06, 1, 0.00, 2.45
2.11, 0, 0.00, 0.00
2.16, 1, 0.00, 2.45
2.21, 1, 0.00, 2.45
2.26, 1, 0.00, 2.45
2.31, 1, 0.00, 2.45
2.36, 1, 0.00, 2.45
2.42, 1, 0.00, 2.45
2.47, 0, 0.00, 0.00
2.52, 1, 0.00, 2.45
2.57, 1, 0.00, 2.45
2.62, 1, 0.00, 2.45
2.67, 1, 0.00, 2.45
2.72, 1, 0.00, 2.45
2.78, 1, 0.00, 2.45
2.83, 0, 0.00, 0.00
2.88, 1, 0.00, 2.45
2.93, 1, 0.00, 2.45
2.98, 1, 0.00, 2.45
3.03, 1, 0.00, 2.45
3.08, 1, 0.00, 2.45
3.14, 1, 0.00, 2.45
3.19, 0, 0.00, 0.00
3.24, 1, 0.00, 2.45
3.29, 1, 0.00, 2.45
3.34, 1, 0.00, 2.45
3.39, 1, 0.00, 2.45
3.44, 1, 0.00, 2.45
3.49, 1, 0.00, 2.45
3.55, 0, 0.00, 0.00
3.60, 1, 0.00, 2.45
3.65, 1, 0.00, 2.45
3.70, 1, 0.00, 2.45
3.75, 1, 0.00, 2.45
3.80, 1, 0.00, 2.45
3.85, 1, 0.00, 2.45
3.91, 0, 0.00, 0.00
3.96, 1, 0.00, 2.45
4.01, 1, 0.00, 2.45
4.06, 1, 0.00, 2.45
4.11, 1, 0.00, 2.45
4.16, 1, 0.00, 2.45
4.21, 1, 0.00, 2.45
4.27, 0, 0.00, 0.00
4.32, 1, 0.00, 2.45
4.37, 1, 0.00, 2.45
4.42, 1, 0.00, 2.45
4.47, 1, 0.00, 2.45
4.52, 1, 0.00, 2.45
4.57, 1, 0.00, 2.45
4.63, 0, 0.00, 0.00
4.68, 1, 0.00, 2.45
4.73, 1, 0.00, 2.45
4.78, 1, 0.00, 2.45
4.83, 1, 0.00, 2.45
4.88, 1, 0.00, 2.45
4.93, 1, 0.00, 2.45
4.99, 0, 0.00, 0.00
5.04, 1, 0.00, 2.45
5.09, 1, 0.00, 2.45
5.14, 1, 0.00, 2.45
5.19, 1, 0.00, 2.45
5.24, 1, 0.00, 2.45
5.29, 1, 0.00, 2.45
5.35, 0, 0.00, 0.00
5.40, 1, 0.00, 2.45
5.45, 0, 0.00, 0.00
5.50, 1, 0.00, 2.45
5.55, 1, 0.00, 2.45
5.60, 1, 0.00, 2.45
5.65, 1, 0.00, 2.45
5.70, 1, 0.00, 2.45
5.76, 1, 0.00, 2.45
5.81, 0, 0.00, 0.00
5.86, 1, 0.00, 2.45
5.91, 1, 0.00, 2.45
5.96, 1, 0.00, 2.45
6.01, 1, 0.00, 2.45
6.06, 0, 0.00, 0.00
6.12, 1, 0.00, 2.45
6.17, 0, 0.00, 0.00
6.22, 1, 0.00, 2.45
6.27, 1, 0.00, 2.45
6.32, 1, 0.00, 2.45
6.37, 1, 0.00, 2.45
6.42, 1, 0.00, 2.45
6.48, 1, 0.00, 2.45
6.53, 1, 0.00, 2.45
6.58, 1, 0.00, 2.45
6.63, 1, 0.00, 2.45
6.68, 1, 0.00, 2.45
6.73, 1, 0.00, 2.45
6.78, 0, 0.00, 0.00
6.84, 1, 0.00, 2.45
6.89, 0, 0.00, 0.00
6.94, 1, 0.00, 2.45
6.99, 1, 0.00, 2.45
7.04, 1, 0.00, 2.45
7.09, 1, 0.00, 2.45
7.14, 1, 0.00, 2.45
7.20, 1, 0.00, 2.45
7.25, 0, 0.00, 0.00
7.30, 1, 0.00, 2.45
7.35, 1, 0.00, 2.45
7.40, 1, 0.00, 2.45
7.45, 1, 0.00, 2.45
7.50, 1, 0.00, 2.45
7.55, 2, 0.01, 4.89
7.61, 0, 0.00, 0.00
7.66, 1, 0.00, 2.45
7.71, 1, 0.00, 2.45
7.76, 1, 0.00, 2.45
7.81, 1, 0.00, 2.45
7.86, 1, 0.00, 2.45
7.91, 1, 0.00, 2.45
7.97, 0, 0.00, 0.00
8.02, 1, 0.00, 2.45
8.07, 1, 0.00, 2.45
8.12, 1, 0.00, 2.45
8.17, 1, 0.00, 2.45
8.22, 0, 0.00, 0.00
8.27, 1, 0.00, 2.45
8.33, 0, 0.00, 0.00
8.38, 1, 0.00, 2.45
8.43, 1, 0.00, 2.45
8.48, 1, 0.00, 2.45
8.53, 1, 0.00, 2.45
8.58, 0, 0.00, 0.00
8.63, 1, 0.00, 2.45
8.69, 0, 0.00, 0.00
8.74, 33, 0.16, 80.72
8.79, 0, 0.00, 0.00
8.84, 1, 0.00, 2.45
8.89, 1, 0.00, 2.45
8.94, 0, 0.00, 0.00
8.99, 1, 0.00, 2.45
9.05, 1, 0.00, 2.45
9.10, 1, 0.00, 2.45
9.15, 1, 0.00, 2.45
9.20, 1, 0.00, 2.45
9.25, 0, 0.00, 0.00
9.30, 0, 0.00, 0.00
9.35, 1, 0.00, 2.45
9.40, 1, 0.00, 2.45
9.46, 1, 0.00, 2.45
9.51, 0, 0.00, 0.00
9.56, 0, 0.00, 0.00
9.61, 0, 0.00, 0.00
9.66, 1, 0.00, 2.45
9.71, 0, 0.00, 0.00
9.76, 1, 0.00, 2.45
9.82, 0, 0.00, 0.00
9.87, 1, 0.00, 2.45
9.92, 0, 0.00, 0.00
9.97, 0, 0.00, 0.00
10.02, 0, 0.00, 0.00
10.07, 1, 0.00, 2.45
10.12, 0, 0.00, 0.00
10.18, 1, 0.00, 2.45
10.23, 1, 0.00, 2.45
10.28, 1, 0.00, 2.45
10.33, 1, 0.00, 2.45
10.38, 0, 0.00, 0.00
10.43, 1, 0.00, 2.45
10.48, 0, 0.00, 0.00
10.54, 1, 0.00, 2.45
10.59, 0, 0.00, 0.00
10.64, 1, 0.00, 2.45
10.69, 0, 0.00, 0.00
10.74, 0, 0.00, 0.00
10.79, 1, 0.00, 2.45
10.84, 1, 0.00, 2.45
10.90, 1, 0.00, 2.45
10.95, 1, 0.00, 2.45
11.00, 1, 0.00, 2.45
11.05, 0, 0.00, 0.00
11.10, 0, 0.00, 0.00
11.15, 0, 0.00, 0.00
11.20, 1, 0.00, 2.45
11.26, 1, 0.00, 2.45
11.31, 1, 0.00, 2.45
11.36, 0, 0.00, 0.00
11.41, 0, 0.00, 0.00
11.46, 1, 0.00, 2.45
11.51, 0, 0.00, 0.00
11.56, 1, 0.00, 2.45
11.62, 0, 0.00, 0.00
11.67, 1, 0.00, 2.45
11.72, 1, 0.00, 2.45
11.77, 1, 0.00, 2.45
11.82, 1, 0.00, 2.45
11.87, 0, 0.00, 0.00
11.92, 1, 0.00, 2.45
11.98, 0, 0.00, 0.00
12.03, 1, 0.00, 2.45
12.08, 1, 0.00, 2.45
12.13, 0, 0.00, 0.00
12.18, 0, 0.00, 0.00
12.23, 1, 0.00, 2.45
12.28, 1, 0.00, 2.45
12.34, 1, 0.00, 2.45
12.39, 1, 0.00, 2.45
12.44, 0, 0.00, 0.00
12.49, 1, 0.00, 2.45
12.54, 0, 0.00, 0.00
12.59, 1, 0.00, 2.45
12.64, 0, 0.00, 0.00
12.70, 1, 0.00, 2.45
12.75, 0, 0.00, 0.00
12.80, 0, 0.00, 0.00
12.85, 1, 0.00, 2.45
12.90, 0, 0.00, 0.00
12.95, 1, 0.00, 2.45
13.00, 0, 0.00, 0.00
13.06, 1, 0.00, 2.45
13.11, 0, 0.00, 0.00
13.16, 1, 0.00, 2.45
13.21, 1, 0.00, 2.45
13.26, 0, 0.00, 0.00
13.31, 2, 0.01, 4.89
13.36, 0, 0.00, 0.00
13.42, 2, 0.01, 4.89
13.47, 2, 0.01, 4.89
13.52, 1, 0.00, 2.45
13.57, 1, 0.00, 2.45
13.62, 1, 0.00, 2.45
13.67, 1, 0.00, 2.45
13.72, 0, 0.00, 0.00
13.78, 1, 0.00, 2.45
13.83, 1, 0.00, 2.45
13.88, 1, 0.00, 2.45
13.93, 1, 0.00, 2.45
13.98, 1, 0.00, 2.45
14.03, 2, 0.01, 4.89
14.08, 1, 0.00, 2.45
14.14, 1, 0.00, 2.45
14.19, 1, 0.00, 2.45
14.24, 1, 0.00, 2.45
14.29, 1, 0.00, 2.45
14.34, 1, 0.00, 2.45
14.39, 2, 0.01, 4.89
14.44, 1, 0.00, 2.45
14.50, 2, 0.01, 4.89
14.55, -1, -0.00, -2.45
14.60, 1, 0.00, 2.45
14.65, 1, 0.00, 2.45
14.70, 1, 0.00, 2.45
14.75, 3, 0.01, 7.34
14.80, 0, 0.00, 0.00
14.86, 0, 0.00, 0.00
14.91, 1, 0.00, 2.45
14.96, 1, 0.00, 2.45
15.01, 1, 0.00, 2.45
15.06, 1, 0.00, 2.45
15.11, 2, 0.01, 4.89
15.16, 1, 0.00, 2.45
15.22, 2, 0.01, 4.89
15.27, 1, 0.00, 2.45
15.32, 0, 0.00, 0.00
15.37, 2, 0.01, 4.89
15.42, 1, 0.00, 2.45
15.47, 2, 0.01, 4.89
15.52, 1, 0.00, 2.45
15.58, 0, 0.00, 0.00
15.63, 2, 0.01, 4.89
15.68, 1, 0.00, 2.45
15.73, 1, 0.00, 2.45
15.78, 1, 0.00, 2.45
15.83, 1, 0.00, 2.45
15.88, 1, 0.00, 2.45
15.94, 1, 0.00, 2.45
15.99, 1, 0.00, 2.45
16.04, 1, 0.00, 2.45
16.09, 1, 0.00, 2.45
16.14, 1, 0.00, 2.45
16.19, 1, 0.00, 2.45
16.24, 1, 0.00, 2.45
16.30, 1, 0.00, 2.45
16.35, 1, 0.00, 2.45
16.40, 1, 0.00, 2.45
16.45, 1, 0.00, 2.45
16.50, 1, 0.00, 2.45
16.55, 1, 0.00, 2.45
16.60, 1, 0.00, 2.45
16.66, 1, 0.00, 2.45
16.71, 0, 0.00, 0.00
16.76, 1, 0.00, 2.45
16.81, 1, 0.00, 2.45
16.86, 0, 0.00, 0.00
16.91, 1, 0.00, 2.45
16.96, 1, 0.00, 2.45
17.02, 1, 0.00, 2.45
17.07, 1, 0.00, 2.45
17.12, 1, 0.00, 2.45
17.17, 1, 0.00, 2.45
17.22, 0, 0.00, 0.00
17.27, 1, 0.00, 2.45
17.33, 1, 0.00, 2.45
17.38, 1, 0.00, 2.45
17.43, 1, 0.00, 2.45
17.48, 0, 0.00, 0.00
17.53, 1, 0.00, 2.45
17.58, 1, 0.00, 2.45
17.63, 1, 0.00, 2.45
17.69, 1, 0.00, 2.45
17.74, 1, 0.00, 2.45
17.79, 1, 0.00, 2.45
17.84, 0, 0.00, 0.00
17.89, 1, 0.00, 2.45
17.94, 0, 0.00, 0.00
17.99, 1, 0.00, 2.45
18.05, 1, 0.00, 2.45
18.10, 0, 0.00, 0.00
18.15, 1, 0.00, 2.45
18.20, 1, 0.00, 2.45
18.25, 1, 0.00, 2.45
18.30, 0, 0.00, 0.00
18.35, 1, 0.00, 2.45
18.41, 1, 0.00, 2.45
18.46, 1, 0.00, 2.45
18.51, 1, 0.00, 2.45
18.56, 1, 0.00, 2.45
18.61, 1, 0.00, 2.45
18.66, 1, 0.00, 2.45
18.71, 1, 0.00, 2.45
18.77, 1, 0.00, 2.45
18.82, 1, 0.00, 2.45
18.87, 1, 0.00, 2.45
18.92, 1, 0.00, 2.45
18.97, 1, 0.00, 2.45
19.02, 0, 0.00, 0.00
19.07, 1, 0.00, 2.45
19.13, 1, 0.00, 2.45
19.18, 1, 0.00, 2.45
19.23, 1, 0.00, 2.45
19.28, 1, 0.00, 2.45
19.33, 1, 0.00, 2.45
19.38, 0, 0.00, 0.00
19.43, 1, 0.00, 2.45
19.49, 1, 0.00, 2.45
