Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-01-18 14:18:56,-0.0005,-8.888731928e-06,0.01777749941099882
2025-01-18 14:19:04,-0.00045,-6.061718568e-06,0.013470515641145871
2025-01-18 14:19:11,-0.00039999999999999996,-5.362216014000001e-06,0.013405573548933876
2025-01-18 14:19:19,-0.00034999999999999994,-6.576608426e-06,0.01879036347532422
