ID,DATE1,TIME1,BATCHNO,RECEIPENAME,ACKPOSITIONCH1,ACKPOSITIONCH2,ACKPOSITIONCH3,ACKPOSITIONCH4,ACKPOSITIONCH5,ACKPOSITIONCH6,ACKPOSITIONCH7,ACKPOSITIONCH8,HYDPRESSURE1,HYDPRESSURE2,HYDPRESSURE3,HYDPRESSURE4,HYDPRESSURE5,HYDPRESSURE6,HYDPRESSURE7,HYDPRESSURE8,VOLTAGE,ICURRENT,POWER,POWERSPARE1,CWTZ01,CWTZ02,CWTZ03,CWTZ04,CWTZ05,CWTZ06,CWTZ07,CWTZ08,ANVILTEMPZ01,ANVILTEMPZ02,ANVILTEMPZ03,ANVILTEMPZ04,ANVILTEMPZ05,ANVILTEMPZ06,ANVILTEMPZ07,ANVILTEMPZ08,POSWZ01,POSWZ02,POSWZ03,POSWZ04,POSWZ05,POSWZ06,POSWZ07,POSWZ08,PRESWZ01,PRESWZ02,PRESWZ03,PRESWZ04,PRESWZ05,PRESWZ06,PRESWZ07,PRESWZ08,COOLWZ01,COOLWZ02,COOLWZ03,COOLWZ04,COOLWZ05,COOLWZ06,COOLWZ07,COOLWZ08,ANILTEMPWZ01,ANILTEMPWZ02,ANILTEMPWZ03,ANILTEMPWZ04,ANILTEMPWZ05,ANILTEMPWZ06,ANILTEMPWZ07,ANILTEMPWZ08,ACKKW,ACKKWH,RECORDREF,OPERATORNAME,STIMEMINTOTAL,STIMEHH,STIMEMM,STIMESS,ACKSTEPNO,SERVOPRESSURESSET,SERVOFLOWSET,FRONTPOSITIONSET,REARPOSITIONSET,LEFTPOSITIONSET,RIGHTPOSITIONSET,TOPPOSITIONSET,BOTTOMPOSITIONSET,DOWELSET,ACKTOTTIMEDAYS,ACKTOTALTIMEHH,ACKTOTALTIMEMM,ACKTOTALTIMESS,TOTCOUNTERTIMESS,AVGCURRENT,AVGVOLTAGE,TOTKW,TOTKVA,TOTKWH,BATCHKWH,DOWELACK1,DOWELSET1
1857433,2024-11-19,12:50:07.5900000,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.36,0.00,0.01,-0.11,0.16,0.07,222.79,0.07,6.30,30.60,278.91,29.60,29.20,29.50,29.40,30.30,30.20,586.30,995.90,29.80,29.90,29.80,29.40,30.50,30.20,5.90,3.70,Low,Okay,Okay,Low,Okay,Low,Low,Okay,Okay,Okay,Okay,Okay,Okay,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,0,0,1,404,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857434,2024-11-19,12:50:07.6700000,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.36,0.00,0.01,-0.11,0.16,0.07,222.79,0.07,6.30,30.60,278.91,29.60,29.20,29.50,29.40,30.30,30.20,586.30,995.90,29.80,29.90,29.80,29.40,30.50,30.20,5.90,3.70,Low,Okay,Okay,Low,Okay,Low,Low,Okay,Okay,Okay,Okay,Okay,Okay,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,0,103,1,404,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857435,2024-11-19,12:50:07.7266667,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.22,96.51,110.54,0.00,0.36,0.00,0.01,-0.11,0.16,0.07,222.79,0.07,6.30,30.60,278.91,29.60,29.20,29.50,29.40,30.30,30.20,586.30,995.90,29.80,29.90,29.80,29.40,30.50,30.20,5.90,3.70,Low,Okay,Okay,Low,Okay,Low,Low,Okay,Okay,Okay,Okay,Okay,Okay,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,0,0,1,404,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857436,2024-11-19,12:50:08.1466667,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.36,0.00,0.01,-0.11,0.16,0.07,222.79,0.07,6.30,30.60,278.91,29.60,29.20,29.50,29.40,30.30,30.20,586.30,995.90,29.80,29.90,29.80,29.40,30.50,30.20,5.90,3.70,Low,Okay,Okay,Low,Okay,Low,Low,Okay,Okay,Okay,Okay,Okay,Okay,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,0,103,1,404,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857437,2024-11-19,12:50:08.2733333,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.22,96.51,110.54,0.00,0.36,0.00,0.01,-0.11,0.16,0.07,222.79,0.07,6.30,30.60,278.91,29.60,29.20,29.50,29.40,30.30,30.20,586.30,995.90,29.80,29.90,29.80,29.40,30.50,30.20,5.90,3.70,Low,Okay,Okay,Low,Okay,Low,Low,Okay,Okay,Okay,Okay,Okay,Okay,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,0,0,1,404,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857438,2024-11-19,12:50:11.4633333,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.22,96.51,110.54,0.00,0.42,0.00,0.02,-0.13,0.14,0.08,222.79,0.07,6.26,41.02,278.91,29.80,29.40,29.50,29.40,30.10,30.10,627.10,996.10,29.80,29.90,29.80,29.40,30.50,30.20,5.50,4.80,Low,Okay,Okay,Low,Okay,Low,Low,Okay,Okay,Okay,Okay,Okay,Okay,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,0,106,1,404,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857439,2024-11-19,12:50:11.5500000,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.39,0.00,0.03,-0.09,0.15,0.08,222.79,0.07,6.34,37.11,278.91,29.80,29.40,29.50,29.40,30.10,30.10,639.70,1003.60,29.80,29.80,29.80,29.40,30.50,30.20,4.70,6.20,Low,Okay,Okay,Low,Okay,Low,Low,Okay,Okay,Okay,Okay,Okay,Okay,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,0,0,1,403,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857440,2024-11-19,12:50:13.3566667,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.37,0.00,0.05,-0.06,0.14,0.08,222.79,0.07,6.26,36.46,278.91,29.80,29.40,29.50,29.50,30.10,30.10,672.00,1007.50,29.80,29.90,29.90,29.50,30.50,30.20,5.70,6.40,Low,Okay,Okay,Low,Okay,Low,Low,Okay,Okay,Okay,Okay,Okay,Okay,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,0,108,1,403,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857441,2024-11-19,12:50:13.5066667,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.22,96.51,110.54,0.00,0.37,0.00,0.05,-0.06,0.14,0.08,222.79,0.07,6.26,36.46,278.91,29.80,29.40,29.50,29.50,30.10,30.10,672.00,1007.50,29.80,29.90,29.90,29.50,30.50,30.20,5.70,6.40,Low,Okay,Okay,Low,Okay,Low,Low,Okay,Okay,Okay,Okay,Okay,Okay,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,0,0,1,403,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857442,2024-11-19,12:50:14.6333333,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.22,96.51,110.54,0.00,0.41,0.00,0.06,-0.07,0.14,0.09,222.79,0.07,6.26,34.51,278.91,29.80,29.40,29.50,29.40,30.10,30.10,739.20,1015.00,29.80,29.90,29.90,29.50,30.50,30.20,4.70,6.30,Low,Okay,Okay,Low,Okay,Low,Low,Okay,Okay,Okay,Okay,Okay,Okay,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,0,109,1,403,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857443,2024-11-19,12:50:14.8033333,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.41,0.00,0.06,-0.07,0.14,0.09,222.79,0.07,6.26,34.51,278.91,29.80,29.40,29.50,29.40,30.10,30.10,739.20,1015.00,29.80,29.90,29.90,29.50,30.50,30.20,4.70,6.30,Low,Okay,Okay,Low,Okay,Low,Low,Okay,Okay,Okay,Okay,Okay,Okay,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,0,0,1,403,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857444,2024-11-19,12:50:16.7266667,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.22,96.51,110.54,0.00,0.38,0.00,0.05,-0.12,0.16,0.08,222.79,0.07,6.26,37.76,278.91,29.80,29.40,29.40,29.30,30.20,30.20,810.20,1059.00,29.80,29.90,29.90,29.50,30.40,30.20,3.60,5.80,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,0,1,1,402,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857445,2024-11-19,12:50:17.7266667,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.22,96.51,110.54,0.00,0.39,0.00,0.05,-0.09,0.11,0.08,222.79,0.07,6.30,41.02,278.91,29.80,29.50,29.40,29.30,30.20,30.20,809.20,1083.30,29.80,29.80,29.90,29.50,30.40,30.20,4.20,4.60,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.20,553.85,20241119-12,barani,1.00,0.00,0.00,1.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,1,2,1,403,0,0,554,0," 0D: 0H: 0M: 1S"," 0D: 0H: 0M:10S"
1857446,2024-11-19,12:50:18.7400000,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.39,0.00,0.02,-0.11,0.14,0.07,222.79,0.07,6.26,39.06,278.91,29.80,29.50,29.40,29.30,30.10,30.20,772.60,1147.80,29.80,29.90,29.90,29.50,30.50,30.20,6.40,4.70,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.20,553.85,20241119-12,barani,2.00,0.00,0.00,2.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,2,3,1,403,0,0,554,0," 0D: 0H: 0M: 2S"," 0D: 0H: 0M:10S"
1857447,2024-11-19,12:50:19.3466667,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.39,0.00,0.02,-0.11,0.14,0.07,222.79,0.07,6.26,39.06,278.91,29.80,29.50,29.40,29.30,30.10,30.20,772.60,1147.80,29.80,29.90,29.90,29.50,30.50,30.20,6.40,4.70,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,2.00,0.00,0.00,3.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,2,114,1,403,0,0,554,0," 0D: 0H: 0M: 2S"," 0D: 0H: 0M:10S"
1857448,2024-11-19,12:50:19.4500000,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.39,0.00,0.02,-0.11,0.14,0.07,222.79,0.07,6.26,39.06,278.91,29.80,29.50,29.40,29.30,30.10,30.20,772.60,1147.80,29.80,29.90,29.90,29.50,30.50,30.20,6.40,4.70,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,2.00,0.00,0.00,3.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,2,3,1,403,0,0,554,0," 0D: 0H: 0M: 2S"," 0D: 0H: 0M:10S"
1857449,2024-11-19,12:50:19.7366667,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.38,0.00,0.07,-0.12,0.14,0.08,222.79,0.07,6.30,32.55,278.91,29.80,29.50,29.40,29.30,30.20,30.20,740.50,1182.60,29.90,29.90,30.00,29.50,30.50,30.20,5.10,5.60,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,3.00,0.00,0.00,3.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,3,4,1,402,0,0,554,0," 0D: 0H: 0M: 3S"," 0D: 0H: 0M:10S"
1857450,2024-11-19,12:50:20.7866667,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.22,96.51,110.54,0.00,0.39,0.00,0.02,-0.11,0.14,0.07,222.79,0.07,6.26,34.51,278.91,29.80,29.50,29.40,29.30,30.20,30.20,762.90,1185.00,29.90,29.90,30.00,29.50,30.50,30.20,6.00,7.10,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,4.00,0.00,0.00,4.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,4,5,1,402,0,0,554,0," 0D: 0H: 0M: 4S"," 0D: 0H: 0M:10S"
1857451,2024-11-19,12:50:21.7566667,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.39,0.00,0.07,-0.09,0.19,0.09,222.79,0.07,6.30,36.46,278.91,29.80,29.50,29.40,29.30,30.20,30.20,817.00,1173.60,29.80,29.90,29.90,29.50,30.50,30.20,6.00,6.20,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,5.00,0.00,0.00,5.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,5,6,1,402,0,0,554,0," 0D: 0H: 0M: 5S"," 0D: 0H: 0M:10S"
1857452,2024-11-19,12:50:22.7433333,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.37,0.00,0.05,-0.09,0.16,0.08,222.79,0.07,6.26,39.06,278.91,29.80,29.40,29.40,29.30,30.20,30.20,847.80,1167.10,29.90,29.90,30.00,29.60,30.50,30.20,7.70,5.70,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,6.00,0.00,0.00,6.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,6,7,1,404,0,0,554,0," 0D: 0H: 0M: 6S"," 0D: 0H: 0M:10S"
1857453,2024-11-19,12:50:23.7600000,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.21,96.51,110.54,0.00,0.37,0.00,0.05,-0.07,0.15,0.08,222.79,0.07,6.30,37.11,278.91,29.80,29.40,29.40,29.30,30.20,30.20,834.30,1166.60,29.80,29.90,30.00,29.50,30.50,30.20,7.30,5.70,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,7.00,0.00,0.00,7.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,7,8,1,404,0,0,554,0," 0D: 0H: 0M: 7S"," 0D: 0H: 0M:10S"
1857454,2024-11-19,12:50:24.8366667,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.22,96.51,110.54,0.00,0.42,0.00,0.00,-0.08,0.12,0.08,222.79,0.07,6.30,40.36,278.91,29.80,29.40,29.40,29.30,30.20,30.20,812.60,1188.80,29.80,29.90,30.00,29.50,30.50,30.30,6.30,4.60,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,8.00,0.00,0.00,8.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,8,9,1,402,0,0,554,0," 0D: 0H: 0M: 8S"," 0D: 0H: 0M:10S"
1857455,2024-11-19,12:50:25.7700000,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.22,96.51,110.54,0.00,0.43,0.00,0.01,-0.09,0.16,0.09,222.79,0.07,6.30,30.60,278.91,29.80,29.40,29.40,29.40,30.20,30.20,769.90,1242.40,29.80,29.90,29.90,29.50,30.50,30.30,6.90,4.10,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,9.00,0.00,0.00,9.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,9,10,1,402,0,0,554,0," 0D: 0H: 0M: 9S"," 0D: 0H: 0M:10S"
1857456,2024-11-19,12:50:26.7366667,PP_GREEN_1_19/11/2024,BHIPL001,-50.08,-0.05,-0.02,-67.11,-0.05,-0.22,96.51,110.54,0.00,0.39,0.00,0.05,-0.09,0.15,0.08,222.79,0.07,6.30,31.25,278.91,29.80,29.40,29.40,29.40,30.20,30.20,738.00,1235.80,29.80,29.90,29.90,29.50,30.50,30.20,7.10,4.30,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,10.00,0.00,0.00,10.00,1.00,1.00,0.50,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,0,0,0,0,10,11,1,402,0,0,554,0," 0D: 0H: 0M:10S"," 0D: 0H: 0M:10S"
1857457,2024-11-19,12:50:27.7300000,PP_GREEN_1_19/11/2024,BHIPL001,-50.04,-0.05,-0.02,-67.09,-0.05,-0.21,96.51,110.54,0.27,0.37,0.00,0.48,-0.11,0.16,0.20,222.79,0.07,6.34,37.11,278.91,29.70,29.40,29.50,29.40,30.20,30.20,749.90,1211.10,29.80,29.90,29.90,29.50,30.50,30.30,6.50,5.00,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.18,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,2.00,1.00,0.50,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,0,0,0,0,11,12,1,404,0,0,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857458,2024-11-19,12:50:28.8033333,PP_GREEN_1_19/11/2024,BHIPL001,-49.97,-0.05,-0.02,-67.06,-0.05,-0.20,96.51,110.54,0.59,0.41,0.00,0.66,-0.09,0.29,0.31,222.79,0.07,6.34,39.06,278.91,29.70,29.40,29.50,29.40,30.10,30.10,723.30,1178.50,29.80,29.90,29.90,29.50,30.50,30.30,6.60,5.50,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Okay,Low,Low,Okay,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.24,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,2.00,1.00,0.50,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,0,0,0,0,12,13,1,403,0,1,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857459,2024-11-19,12:50:29.7366667,PP_GREEN_1_19/11/2024,BHIPL001,-49.90,-0.05,-0.02,-67.01,-0.05,-0.17,96.51,110.54,0.70,0.42,0.00,0.78,-0.08,0.39,0.37,222.79,0.07,6.26,35.81,278.91,29.70,29.40,29.50,29.40,30.10,30.20,718.40,1145.30,29.80,29.80,30.00,29.50,30.50,30.30,7.30,4.90,Low,Okay,Okay,Low,Okay,Low,Okay,Okay,Okay,Low,Low,Okay,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.24,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,2.00,1.00,0.50,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,0,0,0,0,13,14,1,403,0,1,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857460,2024-11-19,12:50:30.7300000,PP_GREEN_1_19/11/2024,BHIPL001,-49.84,-0.05,-0.02,-66.96,-0.04,-0.12,96.51,110.54,0.84,0.41,0.00,0.86,-0.08,0.47,0.42,222.79,0.07,6.30,35.81,278.91,29.70,29.40,29.50,29.40,30.10,30.10,694.00,1099.30,29.70,29.70,30.00,29.60,30.50,30.30,5.70,5.70,Low,Okay,Okay,Low,Okay,Okay,Okay,Okay,Okay,Low,Low,Okay,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.26,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,2.00,1.00,0.50,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,0,0,0,0,14,15,1,402,0,1,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857461,2024-11-19,12:50:31.7400000,PP_GREEN_1_19/11/2024,BHIPL001,-49.78,-0.05,-0.02,-66.92,-0.05,-0.06,96.51,110.54,0.89,0.41,0.00,0.91,-0.07,0.52,0.44,222.79,0.07,6.30,33.20,278.91,29.70,29.40,29.50,29.40,30.10,30.10,658.60,1089.10,29.70,29.70,30.00,29.60,30.50,30.30,7.20,4.50,Low,Okay,Okay,Low,Okay,Okay,Okay,Okay,Okay,Low,Low,Okay,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.26,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,2.00,1.00,0.50,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,0,0,0,0,15,16,1,402,0,1,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
1857462,2024-11-19,12:50:32.7833333,PP_GREEN_1_19/11/2024,BHIPL001,-49.70,-0.05,-0.02,-66.85,-0.05,-0.05,96.51,110.54,1.06,0.41,0.00,0.99,-0.08,0.42,0.47,222.79,0.07,6.26,35.81,278.91,29.70,29.30,29.50,29.40,30.10,30.10,533.30,1075.80,29.70,29.70,30.00,29.60,30.50,30.20,6.80,4.00,Low,Okay,Okay,Low,Okay,Okay,Okay,Okay,Okay,Low,Low,Okay,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Okay,High,Low,Low,Low,Low,Low,Low,Low,Okay,0.26,553.85,20241119-12,barani,0.00,0.00,0.00,0.00,2.00,1.00,0.50,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,0,0,0,0,16,17,1,403,0,1,554,0," 0D: 0H: 0M: 0S"," 0D: 0H: 0M:10S"
