Timestamp,Load Pressure (bar),Voltage (V),Resistance (ohm)
2025-01-24 14:24:25,1.4,7.412716889e-06,0.014825404127191745
2025-01-24 14:25:50,2.5,7.353142431e-06,0.0147062554494891
2025-01-24 14:27:49,2.5,7.294745591e-06,0.014589462003075992
2025-01-24 14:28:37,2.6,7.326304859999999e-06,0.014652580414839168
2025-01-24 14:30:08,2.8,7.639342462e-06,0.015278654366691267
2025-01-24 14:31:35,3.1,0.02026908782,40.53809456381087
2025-01-24 14:32:44,3.1,0.021332511399999997,42.664937470125054
2025-01-24 14:39:48,3.1,0.03988763866,79.77511776976446
